Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Maikel Garcia","KCR",138,586,530,137,98,28,4,7,78,57,46,10,100,1,6,3,0,28,4,0.258491,0.0784983,0.170648,0.46,0.315609,0.366038,0.292789,0.681647,0.107547,6.81196,0.30303,,2.9145,60.347,-8.20211,85.2756,2.9145,8.6,-6.95831298828125,10.753145694732666,2.40941,999,,,,,,,590,4.275362318,590,4.275362318,,,,,,,,,,,,,,,,,,,"Maikel Garcia","22715",672580
"Edouard Julien","MIN",133,537,455,107,71,21,1,14,66,57,76,7,166,4,2,0,1,9,1,0.235165,0.141527,0.309125,0.457831,0.348231,0.378022,0.320113,0.726253,0.142857,4.32165,0.33574,,0.258485,67.1109,4.29371,109.641,0.258485,-2.8,6.1822351813316345,-0.8268959522247314,2.40188,999,,,,,,,596.7,4.486466165,596.7,4.486466165,,,,,,,,,,,,,,,,,,,"Edouard Julien","27534",666397
"Davis Schneider","TOR",124,471,406,90,49,22,2,17,57,57,55,4,133,6,4,0,0,6,1,0.221675,0.116773,0.282378,0.413534,0.320594,0.41133,0.317541,0.731925,0.189655,4.59802,0.280769,,-0.0416032,57.8875,2.79085,108.504,-0.0416032,8.2,4.541145250201225,3.0082006454467773,2.40125,999,,,,,,,524.6,4.230645161,524.6,4.230645161,,,,,,,,,,,,,,,,,,,"Davis Schneider","23565",676914
"Jasson Domínguez","NYY",107,469,421,109,72,16,2,19,68,62,45,6,113,1,2,0,1,21,3,0.258907,0.0959488,0.240938,0.39823,0.33049,0.441805,0.331043,0.772296,0.182898,6.22164,0.309278,,2.10103,62.7385,7.87581,116.647,2.10103,-5.2,11.034356355667114,-3.476748824119568,2.39521,999,,,,,,,595.3,5.563551401,595.3,5.563551401,,,,,,,,,,,,,,,,,,,"Jasson Dominguez","28080",691176
"Brandon Lowe","TBR",108,435,386,92,52,20,1,19,57,61,41,5,114,6,2,0,1,4,1,0.238342,0.0942529,0.262069,0.359649,0.31954,0.443005,0.326977,0.762545,0.204663,4.10095,0.286275,,-0.346894,56.7668,5.88132,117.843,-0.346894,-1.8,8.534307658672333,-0.2016754150390625,2.3582,999,,,,,,,517.3,4.789814814,517.3,4.789814814,,,,,,,,,,,,,,,,,,,"Brandon Lowe","18882",664040
"Harry Ford","SEA",128,589,512,111,76,24,2,9,73,61,62,11,145,13,1,1,0,18,7,0.216797,0.105263,0.24618,0.427586,0.316327,0.324219,0.282931,0.640545,0.107422,5.36996,0.284123,,-0.339984,55.9828,-12.9173,89.1896,-0.339984,-0.1,-7.625546455383301,10.720840834081173,2.34749,999,,,,,,,514.8,4.021875,514.8,4.021875,,,,,,,,,,,,,,,,,,,"Harry Ford","sa3017627",695670
"Jose Altuve","HOU",118,527,476,126,85,25,0,16,74,58,43,10,93,6,2,0,1,12,3,0.264706,0.0815939,0.176471,0.462366,0.332068,0.418067,0.321398,0.750136,0.153361,4.42696,0.298103,,0.20632,66.4061,4.75868,111.414,0.20632,-3.9,7.0888382494449615,-1.9636391401290894,2.34368,999,,,,,,,613.9,5.202542372,613.9,5.202542372,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Kyle Manzardo","CLE",130,508,438,110,61,29,1,19,68,68,57,10,105,6,7,0,2,1,1,0.251142,0.112205,0.206693,0.542857,0.340551,0.452055,0.336157,0.792606,0.200913,2.64219,0.283489,,-1.10474,70.0464,10.6215,121.494,-1.10474,3.6,11.388583660125732,-5.73274564743042,2.33307,999,,,,,,,634.5,4.88076923,634.5,4.88076923,,,,,,,,,,,,,,,,,,,"Kyle Manzardo","29794",700932
"Jonatan Clase","TOR",125,550,493,114,70,24,6,14,77,64,48,6,159,4,4,1,0,32,10,0.231237,0.0872727,0.289091,0.301887,0.302368,0.389452,0.29813,0.69182,0.158215,7.75483,0.308642,,1.43441,59.0042,-5.33369,94.8496,1.43441,4,-1.8068209886550903,6.020869970321655,2.32877,999,,,,,,,569.6,4.5568,569.6,4.5568,,,,,,,,,,,,,,,,,,,"Jonatan Clase","26599",682729
"Brice Turang","MIL",146,578,521,132,97,23,3,9,69,55,49,9,102,1,3,4,1,33,4,0.253359,0.0847751,0.176471,0.480392,0.317073,0.360845,0.293593,0.677918,0.107486,6.45548,0.297821,,3.89082,59.8972,-7.71615,86.9024,3.89082,6.3,-5.161916017532349,8.423750877380371,2.32476,999,,,,,,,588.1,4.028082191,588.1,4.028082191,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Jace Jung","DET",127,537,465,105,64,24,1,16,58,62,65,11,130,4,3,0,1,2,2,0.225806,0.121043,0.242086,0.5,0.324022,0.384946,0.30611,0.708969,0.15914,2.49047,0.276398,,-1.37289,61.0584,-1.75881,100.305,-1.37289,3.8,-1.1853257715702057,5.773103952407837,2.32261,999,,,,,,,553.9,4.361417322,553.9,4.361417322,,,,,,,,,,,,,,,,,,,"Jace Jung","31437",690291
"Austin Wells","NYY",108,443,389,90,53,20,1,16,48,59,44,9,106,6,4,0,0,4,1,0.231362,0.0993228,0.239278,0.415094,0.316027,0.411311,0.31024,0.727338,0.179949,3.43682,0.273063,,-0.346894,51.8429,0.0216016,102.013,-0.346894,-1.1,0.673599898815155,7.038594603538513,2.32167,999,,,,,,,483.9,4.480555555,483.9,4.480555555,,,,,,,,,,,,,,,,,,,"Austin Wells","27562",669224
"Cole Young","SEA",134,614,543,128,88,27,3,10,73,65,54,11,112,10,4,3,0,12,7,0.235727,0.0879479,0.18241,0.482143,0.314239,0.35175,0.289268,0.665989,0.116022,4.85062,0.277647,,-1.54788,61.4908,-10.3338,93.6473,-1.54788,1.2,-6.010903358459473,7.9680774211883545,2.31602,999,,,,,,,558.4,4.167164179,558.4,4.167164179,,,,,,,,,,,,,,,,,,,"Cole Young","sa3020459",702284
"Colby Thomas","ATH",131,576,531,128,69,34,4,21,65,83,29,8,158,12,3,1,0,9,3,0.241055,0.0503472,0.274306,0.183544,0.293913,0.438795,0.310414,0.732708,0.19774,5.31988,0.301408,,-0.220046,67.4883,0.108908,106.112,-0.220046,5.7,3.808431386947632,-0.6492066383361816,2.30934,999,,,,,,,636.3,4.857251908,636.3,4.857251908,,,,,,,,,,,,,,,,,,,"Colby Thomas","sa3020713",687515
